	symbol	associated_ids
101292	LOC101929485	101929485
101293	FAM10A1	6767
101294	TNF-R55	7132
101295	TRNAL37	100189377
101296	PDP2	57546
101297	RTL5	340526
101298	SCARNA27	100124533
101299	MGAT5B	146664
101300	LOC105378506	105378506
101301	LOC110121339	110121339
101302	LOC105373748	105373748
101303	ALDH3A2	224
101304	HERV-W-ENV	30816
101305	GP78	267
101306	IGFP2	83417
101307	ABC18	6891
101308	RPL39_3_134	100271022
101309	MTCO3P34	107436004
101310	LOC107985314	107985314
101311	LOC110121096	110121096
101312	VPPC	527
101313	CAP-23	10409
101314	LOC100419951	100419951
101315	TCRBD1	28637
101316	BIRC5	332
101317	PCF11-AS1	106736475
101318	OR10V1	390201
101319	FAM58DP	100421566
101320	RN7SL468P	106481050
101321	CORO1B	57175
101322	fSAP47	55696
101323	OB10Q	353126
101324	OFD4	26123
101325	HEL74	30833
101326	HERP	9709
101327	LOC112163645	112163645
101328	mir-1276	100302121
101329	TMEM86A	144110
101330	BPY2B	442867
101331	U7.6	100147749
101332	RNUT1	10073
101333	LOC105373893	105373893
101334	CYTL1	54360
101335	EPS8L3	79574
101336	MIR5691	100847015
101337	CRBP-III	83758
101338	BMPR3	659
101339	GRBLG	9402
101340	DUSPP	441554
101341	RPL35A_16_1766	100128807
101342	DNM1DN11.6	440299
101343	BYSL	705
101344	GRM7-AS1	100873937
101345	RPL6P22	388460
101346	LOC105379175	105379175
101347	DB1	7716
101348	LOC107984839	107984839
101349	bA350J20.7	135250
101350	C1orf126	200197
101351	bA40F6.3	619448
101352	KRT82	3888
101353	LOC285303	285303
101354	OR17-01	9596
101355	HEL-S-274	307
101356	ROM	6094
101357	QME	1906
101358	CA5AP1	764
101359	GMEM	3371
101360	MUC8	100129528
101361	LOC112267904	112267904
101362	CDK2AP2P3	401525
101363	MIRN520G	574484
101364	SII	6917
101365	KCa4.1	57582
101366	RNU6-1050P	106481512
101367	hP47	4240
101368	LOC101927278	101927278
101369	DXS1357E	10134
101370	LOC107984313	107984313
101371	H_267D11.1	92558
101372	LINC00981	101805492
101373	LINC01957	101927059
101374	ASEF1	50649
101375	MTCO1P28	107075169
101376	SNORA63B	109617006
101377	RTN3-A1	10313
101378	CTRP9B	387911
101379	AKL3L	50808
101380	TES101RP	83639
101381	TRQ-TTG3-3	100189074
101382	LOC109286563	109286563
101383	OFD1P14Y	386698
101384	CPTI	1375
101385	FUNDC2P4	100127979
101386	LINC01284	101926971
101387	EGLN1P1	106660614
101388	AXIL	8313
101389	NaN	11280
101390	TFIIICDELTA	9329
101391	LRRC37A17P	644397
101392	DYZ1L13	100288293
101393	DAGLALPHA	747
101394	MYCBP2	23077
101395	CASC6	101929083
101396	PHACTR4	65979
101397	AGTR2	186
101398	HGK2	780
101399	CACNLG	786
101400	HEP27	10202
101401	RBMY2FP	159162
101402	LOC728506	728506
101403	LOC105378675	105378675
101404	FPN1	30061
101405	EB2	10982
101406	WNT8B	7479
101407	DUX4L49	107105252
101408	RAB42P1	646996
101409	WS4	6663
101410	elk3	131096
101411	ARMD14	629|717
101412	NAP125	10787
101413	RPL27P4	646624
101414	TRAPPC11	60684
101415	C10orf142	100130539
101416	CFAP44	55779
101417	ARHGAP42P3	266698
101418	LOC105379626	105379626
101419	GALRL	134391
101420	LOC107986384	107986384
101421	VGL	3069
101422	FAM54B	56181
101423	DFNA9	1690
101424	ECGFA	2246
101425	HOR5'Beta3	79345
101426	HEK12	285220
101427	ELFR	2000
101428	ATP5MGP4	100130396
101429	MIR4694	100616426
101430	PDLIM3	27295
101431	AGRT	181
101432	ARHGEF24	8997
101433	CLSTN1	22883
101434	U7.74	100151671
101435	PTPRF	5792
101436	POROK2	100196910
101437	CD82	3732
101438	A1M	259
101439	HBLD2	81689
101440	ALDH5A1	7915
101441	CYCSP40	360185
101442	LOC102724238	102724238
101443	HVG3	56662
101444	LINC01884	102723362
101445	HNRNPA1L1	729423
101446	HSU7.36	6075
101447	ALDC	216|230
101448	HOMG2	486
101449	D6S203	3137
101450	CDAI	146059
101451	LOC107984387	107984387
101452	LFIRE1	2267
101453	TMEM84	283673
101454	GFRA2	2675
101455	LOC105377723	105377723
101456	LOC103312105	103312105
101457	NOP56P3	106481967
101458	SMX4	27258
101459	B7H6	374383
101460	TCRGV3	6976
101461	DENND2B	6764
101462	LOC108167312	108167312
101463	SUSP1	26054
101464	ZNF121	7675
101465	TRNT1	51095
101466	LOC105374608	105374608
101467	KCNMB3L1	27093
101468	U2AF1L1	7310
101469	XPGC	2073
101470	AUTS16	285195
101471	SPATA13-AS1	100874231
101472	LA16c-325D7.2	101929566
101473	GINM1	116254
101474	CMPD2	6331|7139
101475	LOC100419799	100419799
101476	SEPT14P11	107105353
101477	MAK11	55003
101478	bA6B20.2	84300
101479	RALD	3845
101480	TRIP3	9326
101481	MIR3152	100422869
101482	LOC105370266	105370266
101483	SI-CLP	66005
101484	IDP	3417|3418
101485	SMYD2	56950
101486	TGM1	7051
101487	RPS2P10	401974
101488	LINC00537	203274
101489	ERVFRD-3	100533725
101490	GAGE-9	8712|9506
101491	IFITM5	387733
101492	MGC:4834	23551
101493	PRELID3A	10650
101494	GDI2P2	100420259
101495	NPIPB13	613037
101496	RNU6-987P	106480002
101497	Nkx2-9	26257
101498	RGS2	5997|6012
101499	HT018	57556
101500	SKD3	81570
101501	hPSK	8576
101502	LOC101927615	101927615
101503	FPR2A	2358
101504	MRXSN	7319
101505	VR22	29119
101506	VGL1	51442
101507	MAMDC3	266727
101508	PRELID1P2	100419971
101509	HSPC142	29086
101510	CALCR	799
101511	RPS2_8_310	100270860
101512	C18orf43	10650
101513	mir-3660	100500825
101514	MYH3	4621
101515	TRQ-CTG4-1	100189056
101516	LOC107985868	107985868
101517	C6orf104	83887
101518	HTPK1	27010
101519	ACP1	52|4706
101520	CYP4F24P	388514
101521	HBMS	56006
101522	LOC111875832	111875832
101523	RN7SKP279	106480479
101524	CDG1O	54344
101525	LW-1	100506164
101526	CYR61	3491
101527	NFX2	4799
101528	EXO84	149371
101529	ATP5F1P3	644333
101530	LXRB	7376
101531	RNA5SP489	100873731
101532	PIP	5304|10380
101533	RPS29P4	100271123
101534	RN7SL72P	106480941
101535	C22orf17	440829
101536	GC-F	2986
101537	hHRG-1	55652
101538	GACR	4942
101539	BBF2H7	64764
101540	COL4A2-AS1	100874203
101541	NFIX	4784
101542	GAGE12C	729422
101543	RPS27A_1_141	100271374
101544	RAB39A	54734
101545	TCAF2P1	653691
101546	EIF3LP2	143341
101547	LPCAT3	10162
101548	atlastin2	64225
101549	HCGIV-8	353005
101550	MOR2	4190|285527
101551	MSMO1	6307
101552	CMM9	7015
101553	JHDM1F	23133
101554	ARHGEF15	22899
101555	LOC107985968	107985968
101556	KCa5	157855
101557	Tesr	286133
101558	PABP2	8106|728773
101559	TAS2R5	54429
101560	LOC110120732	110120732
101561	MGAT4B	11282
101562	TGF-beta1P	266700
101563	RNU6-32P	106480708
101564	KRT88P	85348
101565	GS3	134218
101566	LOC100420889	100420889
101567	A-SCID	64421
101568	hs6M1-29P	65944
101569	HA95	26993
101570	PRAMEF11	440560
101571	CRS4	2077
101572	Nlz2	84858
101573	SARM1	23098
101574	LPGDS	5730
101575	EDDM4	10406
101576	RPL31P1	54027
101577	bA144G6.6	1517
101578	PIP5K2C	79837
101579	TRNAK22	100189234
101580	TDE1	10955
101581	ACA41	619569
101582	LOC105374471	105374471
101583	LOC109396974	109396974
101584	Sen1	23064
101585	PrPLP	23627
101586	SAMD1	90378
101587	AGS7	64135
101588	TAR1	134864
101589	NOT2H	4848
101590	PCDHB16	57717
101591	DSU	55686
101592	LOC112486222	112486222
101593	ATP6V1E1P3	729435
101594	MIRN32	407036
101595	ILT-4	10288
101596	TRUB1	142940
101597	CAT1	1384|55503
101598	TLCN	7087
101599	RPL13_2_647	100133108
101600	LOC112267866	112267866
101601	LC-PTP	5778
101602	KATII	51166
101603	dJ329L24.1	254394
101604	DOP1B	9980
101605	OI16	105317032
101606	C2orf60	129450
101607	RPL29_22_1650	401911
101608	LOC110120591	110120591
101609	EIF4EP2	100131693
101610	FAM65C	140876
101611	RAP55B	149986
101612	ASK3	389840
101613	RN5S266	100873519
101614	EMMPRIN	682
101615	FASTKD2	22868
101616	RIMKLB	57494
101617	ATP5K	521
101618	C3orf39	84892
101619	RPSA_11_442	391598
101620	CTGLF7	653234
101621	RN7SKP239	106480907
101622	LQT11	10142
101623	NCRNA00279	100873963
101624	KPRP	448834
101625	CC6	4704
101626	C3G	2889
101627	lnc-BBOX1-1	105376671
101628	MIR6749	102466727
101629	RN7SL255P	106479315
101630	LOC112267962	112267962
101631	LOC112268316	112268316
101632	hGPCR21	57105
101633	dJ139G21.2	85303
101634	LOC101930100	101930100
101635	LOC112268017	112268017
101636	MACROD2-IT1	140848
101637	TTLL13P	440307
101638	C8orf31	286122
101639	TMEM41A	90407
101640	PHOSPHO1	162466
101641	DM2	7555|28508
101642	MYBPCS	4604
101643	TBRI	7046
101644	LOC107986119	107986119
101645	USAG1	25928
101646	LOC102724327	102724327
101647	CGI-56	29780
101648	SPF27	10286
101649	LOC105376001	105376001
101650	RPL31_20_909	100271201
101651	BAZF	255877
101652	AKAP-17A	8227
101653	E4TF1	2553|8327
101654	TBC1DE3	102723859
101655	LOC105369710	105369710
101656	PPP1R155	7145
101657	PARP1P2	145
101658	BCOR	54880
101659	MIRLET7A1	406881
101660	NAPE-PLD	222236
101661	ZNF780B	163131
101662	MIR3938	100500875
101663	LINC01670	105379487
101664	PNAS-122	55173
101665	ZYG11A	440590
101666	RPL21_55_1456	100271444
101667	MIR564	693149
101668	SNORD21	6083
101669	RNU6-949P	106481925
101670	OAT7	114571
101671	RPL21_16_486	100271164
101672	LRRC37A	9884|374819|105376839
101673	RPL32_19_1431	100271492
101674	AKR1B1P4	390402
101675	LOC105376477	105376477
101676	PCTP2	10809
101677	LOC105374286	105374286
101678	MTMR3-AS1	101929664
101679	MIR4674	100616301
101680	TILZ2	81628
101681	ZNF562	54811
101682	RNU6-976P	106481488
101683	RN5S383	100873638
101684	RPL36_3_697	100271011
101685	RPL36A_10_733	100271508
101686	LOC112268232	112268232
101687	IGHVII-33-1	28369
101688	EPB41L5	57669
101689	LYZA	131375
101690	UPKA	11045
101691	bG120K12.3	81627
101692	LOC643855	643855
101693	DGSX	2719
101694	OATP-F	53919
101695	LOC101929922	101929922
101696	LOC100129129	100129129
101697	PEO2	291
101698	HYT4	444980
101699	MENAQ2	100302562
101700	TRK-TTT3-4	7206|100049613
101701	SPGF3	116369
101702	Kino	148930
101703	TALS	100151683
101704	ABC-1	19
101705	TRNAF11	100189415
101706	MRX65	4428
101707	LOC110467515	110467515
101708	C10orf13	143282
101709	DC44	65991
101710	SSFA2	6744
101711	RHEB1	6008
101712	KCNA2	3737
101713	C10orf5	255082
101714	CIART	148523
101715	mir-642a	693227
101716	CCT6	908
101717	LOC107984509	107984509
101718	CTBP2P1	352905
101719	RN5S103	100873374
101720	LOC105372726	105372726
101721	CYBRD1	79901
101722	LOC105370002	105370002
101723	LINC01855	105372292
101724	LOC105373152	105373152
101725	RNU4-65P	106481192
101726	TRNAC32P	100189508
101727	LOC284798	284798
101728	MIR369	442914
101729	CT12.5	170627
101730	MBLX	55796
101731	RUFY4	285180
101732	LOC105378185	105378185
101733	UGT1A6S	54578
101734	PGR24	347088
101735	hsa-mir-6790	102465473
101736	V4-4b	102724971
101737	ARHA	387
101738	AASTH11	544584
101739	RPL23AP49	653236
101740	CT131	83639
101741	RPS6P20	100271262
101742	LINC00887	100131551
101743	BLAUS	64127
101744	ARHGAP15P	319102
101745	bHLHd14	51085
101746	MIR7704	102465802
101747	IFN-alphaJ	3444
101748	LOC100287754	100287754
101749	OR1Q3	158131
101750	GDF10	2662
101751	TDRD12	91646
101752	FAM134B	54463
101753	Sas-4	55835
101754	LOC107985401	107985401
101755	GRAMD6	23558
101756	RPL36AP43	100271646
101757	MIR644B	100847052
101758	CMTM4	146223
101759	TRG-CCC8-1	103539958
101760	LOC105373025	105373025
101761	TALDOP1	6889
101762	LOC107880064	107880064
101763	RNU6-890P	106480618
101764	CR1L	1379
101765	CT45-3	441519
101766	UGTL	7355
101767	LOC107985628	107985628
101768	MIR571	693156
101769	EFHD1	80303
101770	RNU6-1017P	106480014
101771	NENA	6335
101772	DBX2	440097
101773	XGR	7501
101774	LOC111828509	111828509
101775	FABP5L4	404766
101776	MIRN516B2	574485
101777	UBE2V	7335
101778	HEL-S-77	10540
101779	PRG3	10394|84883
101780	LOC105378964	105378964
101781	HEPTP	5778|5786
101782	LOC112533670	112533670
101783	C-H-RAS	3265
101784	FXNP2	100418706
101785	LOC105370759	105370759
101786	SPBC25	57405
101787	RalGAPbeta	57148
101788	BMZF-5	9534
101789	NIIL497	345275
101790	GYG2	8908
101791	LINC00350	100874136
101792	bA486O22.3	439992
101793	LOC100510709	100510709
101794	LOC105371674	105371674
101795	MIRLET7C	406885
101796	MGLUR7	2917
101797	dJ1103G7.6	80023
101798	NET16	84128
101799	CEND1	51286
101800	BAK1	578
101801	LOC106029241	106029241
101802	LINC02178	105371248
101803	LOC105369784	105369784
101804	PARG99	8505
101805	dJ862P8.3	84451
101806	SPRR2E	6704
101807	HOXA11	3207
101808	LOC107986952	107986952
101809	V28	1524
101810	dJ1156J9.1	163259
101811	CPTI-M	1375
101812	UPIIIA	7380
101813	RPL31_12_703	442217
101814	IGLV2-14	28815
101815	RN5S41	100873280
101816	RNU6-1131P	106480064
101817	Y+LAT1	9056
101818	LOC107984315	107984315
101819	KV3.2	3747
101820	CGI-52	10809
101821	LOC107986076	107986076
101822	LTBP4	8425
101823	B3GNT	10678
101824	OR11-5	10819
101825	LOC105375530	105375530
101826	SHC1	6464
101827	OR7E41P	8583
101828	WGAR9166	387914
101829	BSNDP3	106481725
101830	C16orf40	113000
101831	NY-CO-1	9147
101832	RPB11	5439
101833	SCYB9B	6373
101834	FIGLER2	57497
101835	SNORD113-3	767563
101836	CELIAC11	100188873
101837	MARVD1	83742
101838	LOC107984533	107984533
101839	AMGY	266
101840	ABHD12B	145447
101841	LOC400553	400553
101842	C19orf58	79016
101843	BMND15	100422910
101844	DITHP	151230
101845	TEM5L	166647
101846	E2F3	1871
101847	MRD48	5879
101848	CAMK1D	57118
101849	LINC01198	101929344
101850	MIR3684	100500867
101851	HN11	100463489
101852	FLNC	2318
101853	LOC107985315	107985315
101854	LOC100129384	100129384
101855	Tp55	939
101856	LOC646197	646197
101857	DGUOK	1716
101858	MFSD13A	79847
101859	PDZD7	79955
101860	SPESP1	246777
101861	IL-22BP	116379
101862	CKEKB	1120
101863	LOC102723629	102723629
101864	CDV1	28981
101865	WDR45	11152
101866	LOC100422694	100422694
101867	SMCT1	160728
101868	RHOJ	57381
101869	DFNB69	751783
101870	hsa-mir-1279	100302182
101871	KRT6B	3854
101872	KAOGS	107063609
101873	MAR9	57529
101874	REPIN1	29803
101875	HA2	3882|64005
101876	LOC105377113	105377113
101877	LOC105375738	105375738
101878	TXNDC9	10190
101879	ASB13	79754
101880	EPB3L1	6522
101881	LOC112268100	112268100
101882	DAB2	1601
101883	BCL8A	606
101884	LGMD2Y	26092
101885	CGI-72	51105
101886	LOC107403153	107403153
101887	HAK6	3743
101888	OR4A6P	390131
101889	RPL36AL	6166
101890	HASPP28	11333
101891	SREBP1	6720
101892	TIA1	7072
101893	KCNE3	10008
101894	IQCF6	440956
101895	NPY4R	5540
101896	LOC105370324	105370324
101897	DC6	56943
101898	SXGQTL1	100528025
101899	LOC101241902	101241902
101900	LINC01151	104266958
101901	ZSCAN50	26048
101902	NPN2	8828
101903	LOC105372756	105372756
101904	GFM	85476
101905	TRAJ15	28740
101906	KANSL1	284058
101907	C4orf1	10463
101908	CXorf68	100132963
101909	SRISNF2L	23132
101910	RPL37P23	648217
101911	NUTM2A	728118
101912	BIG-1	5067
101913	GPR127	326342
101914	DBE-T	100419743
101915	ARC	8996|23237
101916	NR5A1	2516
101917	MIR130B	406920
101918	ACCN5	51802
101919	CELSR3	1951
101920	ORC5	5001
101921	GLCUATP	27087
101922	RDC-1	5457|57007
101923	ARCI14	6820
101924	GSTA6P	2942
101925	NPL2	112817
101926	LOC100130582	100130582
101927	MEL-1A-R	4543
101928	COX4L2	84701
101929	HSP60P3	3332
101930	UNQ6369	347365
101931	bA541I19.1	4360
101932	RSTN	56729
101933	MAGE-E1	728239
101934	NUDT4B	440672
101935	LOC401703	401703
101936	RPL10P5	644911
101937	RPS3AP6	145767
101938	AGR2	10551
101939	CLECSF9	26253
101940	ABHD17AP3	648359
101941	MIRN181A	406954
101942	PPP4R4	57718
101943	ECSIT	51295
101944	KRT8P14	347333
101945	LOC105374602	105374602
101946	NS1BP	10625
101947	16.1	91353
101948	ELOA3L2	100506888
101949	UBE2Q2P4Y	100421716
101950	MUC5B-AS1	112577518
101951	CPEB-1	64506
101952	C5orf54	63920
101953	U7.54	100151650
101954	HSAN2D	6335
101955	DLG6	58538
101956	FSCN1P1	145989
101957	ECL	6366
101958	RNF169	254225
101959	CT1.3	4102
101960	V1RL3	317702
101961	RPS27	6232
101962	P14ARF	1029
101963	RN7SL397P	106479369
101964	SNORD113-2	767562
101965	Arc-1	999
101966	LOC105376444	105376444
101967	SYN1A	6804
101968	SDF2L1	23753
101969	ZNF328	80095
101970	BOB1	5450
101971	dJ1013A22.3	140834
101972	HE	2035|9595
101973	RN7SL196P	106479293
101974	LOC112214175	112214175
101975	MSTP149	10608
101976	MRRF2	84340
101977	REH	1066
101978	LINC02444	101928137
101979	ALPPL	251
101980	PAR-SN	347746
101981	FERP1	553112
101982	CTSL1P8	1518
101983	RPL34_14_1586	100271502
101984	VNR6I5P	387320
101985	CYP1	1543|1594
101986	CR2	1380
101987	RPS12_13_1490	100271552
101988	MCT2	9194
101989	DANCR	57291
101990	SHMT2	6472
101991	FAM83F	113828
101992	BRWD1-IT2	103091865
101993	LOC102723618	102723618
101994	ADCY10	55811
101995	DPH2L	1801
101996	LOC107985369	107985369
101997	LOC105379250	105379250
101998	CYP1A8P	100133307
101999	PTIP	22976
102000	RPMS13	64949
102001	CT5.4	6759|548313
102002	LOC105371734	105371734
102003	IBD15	100190929
102004	LOC110120634	110120634
102005	RPL3_1_679	116935
102006	dJ927M24.3	140761
102007	LHX2	9355
102008	KLRB1	3820
102009	VDAC1	7416
102010	CENPX	201254
102011	DNM1DN11-13	440303
102012	RN5S	6025
102013	NF2	4771
102014	LOC101927503	101927503
102015	CTD-2350J17.1	101929472
102016	APOC4-APOC2	100533990
102017	LOC105370893	105370893
102018	LOC107984970	107984970
102019	IGKV1OR-4	3534
102020	LOC642361	642361
102021	ECHOS1	64699
102022	SUCLA2P3	100421648
102023	DEFB131D	100287066
102024	SS2	56244
102025	MIR1825	100302183
102026	MOSPGF	84984
102027	LCMT1-AS1	102723510
102028	NKCC1	6558
102029	PLEKHG1	57480
102030	TRNAV36P	100189500
102031	SNORD35A	26816
102032	OR4A19P	81324
102033	TCRBC2	28638
102034	C21orf96	80215
102035	LCMR1	219541
102036	LOC105376959	105376959
102037	LOC105372701	105372701
102038	RPL39_10_809	100271203
102039	LOC644762	644762
102040	LOC105370932	105370932
102041	RPS28P7	646195
102042	LIG4S	3981
102043	MTERFD3	80298
102044	RPL21P108	100271434
102045	CRCS2	100188841
102046	WDR93	56964
102047	LOC100132830	100132830
102048	SNORA31	677814
102049	PDCL3P7	390340
102050	HMGN1P20	100874459
102051	HPE3	6469
102052	C17orf72	92340
102053	Disp	124221
102054	OSR2	116039
102055	HBII-85-9	100033421
102056	ZNF614	80110
102057	RPS4XP16	220433
102058	MDA-9	6386
102059	AJUBA	84962
102060	RPL37A_4_1128	100131730
102061	MYH6	4624
102062	LOC101927418	101927418
102063	RPB11A	5439
102064	LOC100420035	100420035
102065	C19orf52	90580
102066	RNU6-472P	106481328
102067	FKSG56	400949
102068	PNKD2	100188328
102069	OR4F21	441308
102070	RGS12	6002
102071	LOC442132	442132
102072	TMC	3703
102073	C21orf23	54088
102074	NFI-A	4774
102075	TMEM105	284186
102076	BWRT	55539
102077	CPS1-IT	29034
102078	TOPORS-AS1	100129250
102079	LOC93429	93429
102080	MIC1	9518|29919
102081	RPSAP48	392262
102082	DNM1P27	100216514
102083	SSG1	151887
102084	ATXN2	6311
102085	NELF	26012
102086	LOC105371049	105371049
102087	ZNF535	7566
102088	RNU6-605P	106481372
102089	LOC106736476	106736476
102090	WHDC1	123720
102091	LOC101929566	101929566
102092	LOC110120608	110120608
102093	MIMT1	100073347
102094	LOC102723714	102723714
102095	RPTPbeta	5803
102096	RabS10	9363
102097	LOC112268411	112268411
102098	XISTAS	9383
102099	EFNA5	1946
102100	LINC02025	105377192
102101	ISH	118429
102102	TESSP2	339906
102103	LRRC47	57470
102104	VSSW1971	441631
102105	LOC554206	554206
102106	RPSAP32	402123
102107	CNOT11	55571
102108	TOMM5	401505
102109	C6orf108	10591
102110	ACDCR1	51094
102111	LOC107985007	107985007
102112	RBM11P1	100420213
102113	LOC100418710	100418710
102114	TRAPPC2P7	392597
102115	HSPD1P21	100462990
102116	L31	3958|6160
102117	LINC01634	100192420
102118	CARLO4	103164619
102119	ZNF382	84911
102120	MIRN891A	100126341
102121	YPL207W	55253
102122	LOC112268238	112268238
102123	BCYRN1P2	620
102124	GRP3	25780
102125	LOC107986490	107986490
102126	TNF	7124
102127	BP18	474213
102128	FAM27E2	100289124
102129	NBPF15	284565
102130	RDH1	5959
102131	RP33	23020
102132	LILRA2	11027
102133	LOC105370290	105370290
102134	FDPSL2A	619190
102135	LOC112268384	112268384
102136	NAA15	80155
102137	TGFB2-AS1	728463
102138	FNBP1L	54874
102139	SNORA103	106635533
102140	GRAMD4P3	100631248
102141	IGHV1-2	28474
102142	CHEK2P2	646096
102143	C7orf5	54809
102144	GLRXP2	171418
102145	C10orf92	54777
102146	RNF50	79444
102147	MIR5588	100847054
102148	U96A	619571
102149	lncRNA-CIR	100130535
102150	betaSpII	6711
102151	OST022	10820
102152	RNU6-1039P	106481931
102153	LILINA	22992
102154	LOC105377413	105377413
102155	TAS2R40	259286
102156	LOC102723406	102723406
102157	DRO1	151887
102158	hsa-mir-8069-2	103504736
102159	C2orf27A	29798
102160	RSCIS	64239
102161	TRNP	4571
102162	LOC105371401	105371401
102163	TATDN2	9797
102164	CA13	377677
102165	Vps34	5289
102166	CT21.1	64693
102167	LPTSRP1	23381
102168	OAT10	9390
102169	HYDIN1	54768
102170	IES2	83444
102171	HNGC:16303	1915
102172	HSD27	139741
102173	LOC107984737	107984737
102174	LOC105375344	105375344
102175	FLFL1	55671
102176	MUL1	79594
102177	LMPH1B	100188865
102178	PMS2L17	100132832
102179	RPL10P1	100288252
102180	NKP44	9436
102181	mint3	9546
102182	NCRNA00068	100126793
102183	RSK3	6196
102184	DUX4L7	653543
102185	LOC112268474	112268474
102186	GATD3	8209
102187	CLDND2	125875
102188	OR5AK4P	219525
102189	KAIA1777	23580
102190	LOC105372757	105372757
102191	LOC139061	139061
102192	RPS27_3_353	100271115
102193	API2	330
102194	RPS15_4_1425	390576
102195	MGAT3-AS1	104502417
102196	ZNF571-AS1	100507433
102197	hVps53L	55275
102198	GVHDS	3586
102199	MSH5	4439
102200	TMEM76	138050
